date,state,state_abb,cat_tax,cat_str,rev,year,quarter
Q4-2016,New Jersey,NJ,T13,T13 Motor Fuels Sales Tax,133,2016,4
Q4-2016,New Jersey,NJ,T15,T15 Public Utilities Sales Tax,101,2016,4
Q4-2016,New Jersey,NJ,T16,T16 Tobacco Products Sales Tax,190,2016,4
Q4-2016,New Jersey,NJ,T19,T19 Other Selective Sales and Gross Receipts Taxes,236,2016,4
Q4-2016,New Jersey,NJ,T20,T20 Alcoholic Beverages License,0,2016,4
Q4-2016,New Jersey,NJ,T21,T21 Amusements License,12,2016,4
Q4-2016,New Jersey,NJ,T22,T22 Corporations In General License,52,2016,4
Q4-2016,New Jersey,NJ,T23,T23 Hunting and Fishing License,5,2016,4
Q4-2016,New Jersey,NJ,T24,T24 Motor Vehicles License,151,2016,4
Q4-2016,New Jersey,NJ,T25,T25 Motor Vehicle Operators License,13,2016,4
Q4-2016,New Jersey,NJ,T27,T27 Public Utilities License,0,2016,4
Q4-2016,New Jersey,NJ,T28,"T28 Occupation and Business License, Not Elsewhere Classified",110,2016,4
Q4-2016,New Jersey,NJ,T29,T29 Other License Taxes,0,2016,4
Q4-2016,New Jersey,NJ,T40,T40 Individual Income Taxes,3085,2016,4
Q4-2016,New Jersey,NJ,T41,T41 Corporation Net Income Taxes,470,2016,4
Q4-2016,New Jersey,NJ,T50,T50 Death and Gift Taxes,222,2016,4
Q4-2016,New Jersey,NJ,T51,T51 Documentary and Stock Transfer Taxes,134,2016,4
Q4-2016,New Jersey,NJ,TOTAL,Total Taxes,7306,2016,4
Q1-2017,New Jersey,NJ,T01,T01 Property Taxes,0,2017,1
Q1-2017,New Jersey,NJ,T09,T09 General Sales and Gross Receipts Taxes,2267,2017,1
Q1-2017,New Jersey,NJ,T10,T10 Alcoholic Beverages Sales Tax,41,2017,1
Q1-2017,New Jersey,NJ,T11,T11 Amusements Sales Tax,51,2017,1
Q1-2017,New Jersey,NJ,T12,T12 Insurance Premiums Sales Tax,309,2017,1
Q1-2017,New Jersey,NJ,T13,T13 Motor Fuels Sales Tax,122,2017,1
Q1-2017,New Jersey,NJ,T15,T15 Public Utilities Sales Tax,233,2017,1
Q1-2017,New Jersey,NJ,T16,T16 Tobacco Products Sales Tax,163,2017,1
Q1-2017,New Jersey,NJ,T19,T19 Other Selective Sales and Gross Receipts Taxes,403,2017,1
Q1-2017,New Jersey,NJ,T20,T20 Alcoholic Beverages License,0,2017,1
Q1-2017,New Jersey,NJ,T21,T21 Amusements License,11,2017,1
Q1-2017,New Jersey,NJ,T22,T22 Corporations In General License,26,2017,1
Q1-2017,New Jersey,NJ,T23,T23 Hunting and Fishing License,4,2017,1
Q1-2017,New Jersey,NJ,T24,T24 Motor Vehicles License,167,2017,1
Q1-2017,New Jersey,NJ,T25,T25 Motor Vehicle Operators License,15,2017,1
Q1-2017,New Jersey,NJ,T27,T27 Public Utilities License,0,2017,1
Q1-2017,New Jersey,NJ,T28,"T28 Occupation and Business License, Not Elsewhere Classified",110,2017,1
Q1-2017,New Jersey,NJ,T29,T29 Other License Taxes,0,2017,1
Q1-2017,New Jersey,NJ,T40,T40 Individual Income Taxes,3375,2017,1
Q1-2017,New Jersey,NJ,T41,T41 Corporation Net Income Taxes,233,2017,1
Q1-2017,New Jersey,NJ,T50,T50 Death and Gift Taxes,176,2017,1
Q1-2017,New Jersey,NJ,T51,T51 Documentary and Stock Transfer Taxes,139,2017,1
Q1-2017,New Jersey,NJ,TOTAL,Total Taxes,7845,2017,1
Q2-2017,New Jersey,NJ,T01,T01 Property Taxes,0,2017,2
Q2-2017,New Jersey,NJ,T09,T09 General Sales and Gross Receipts Taxes,3452,2017,2
Q2-2017,New Jersey,NJ,T10,T10 Alcoholic Beverages Sales Tax,57,2017,2
Q2-2017,New Jersey,NJ,T11,T11 Amusements Sales Tax,64,2017,2
Q2-2017,New Jersey,NJ,T12,T12 Insurance Premiums Sales Tax,261,2017,2
Q2-2017,New Jersey,NJ,T13,T13 Motor Fuels Sales Tax,183,2017,2
Q2-2017,New Jersey,NJ,T15,T15 Public Utilities Sales Tax,561,2017,2
Q2-2017,New Jersey,NJ,T16,T16 Tobacco Products Sales Tax,162,2017,2
Q2-2017,New Jersey,NJ,T19,T19 Other Selective Sales and Gross Receipts Taxes,567,2017,2
Q2-2017,New Jersey,NJ,T20,T20 Alcoholic Beverages License,4,2017,2
Q2-2017,New Jersey,NJ,T21,T21 Amusements License,12,2017,2
Q2-2017,New Jersey,NJ,T22,T22 Corporations In General License,4,2017,2
Q2-2017,New Jersey,NJ,T23,T23 Hunting and Fishing License,4,2017,2
Q2-2017,New Jersey,NJ,T24,T24 Motor Vehicles License,191,2017,2
Q2-2017,New Jersey,NJ,T25,T25 Motor Vehicle Operators License,17,2017,2
Q2-2017,New Jersey,NJ,T27,T27 Public Utilities License,7,2017,2
Q2-2017,New Jersey,NJ,T28,"T28 Occupation and Business License, Not Elsewhere Classified",186,2017,2
Q2-2017,New Jersey,NJ,T29,T29 Other License Taxes,1,2017,2
Q2-2017,New Jersey,NJ,T40,T40 Individual Income Taxes,5158,2017,2
Q2-2017,New Jersey,NJ,T41,T41 Corporation Net Income Taxes,976,2017,2
Q2-2017,New Jersey,NJ,T50,T50 Death and Gift Taxes,172,2017,2
Q2-2017,New Jersey,NJ,T51,T51 Documentary and Stock Transfer Taxes,180,2017,2
Q2-2017,New Jersey,NJ,TOTAL,Total Taxes,12219,2017,2
Q3-2017,New Jersey,NJ,T01,T01 Property Taxes,0,2017,3
Q3-2017,New Jersey,NJ,T09,T09 General Sales and Gross Receipts Taxes,1548,2017,3
Q3-2017,New Jersey,NJ,T10,T10 Alcoholic Beverages Sales Tax,20,2017,3
Q3-2017,New Jersey,NJ,T11,T11 Amusements Sales Tax,51,2017,3
Q3-2017,New Jersey,NJ,T12,T12 Insurance Premiums Sales Tax,-5,2017,3
Q3-2017,New Jersey,NJ,T13,T13 Motor Fuels Sales Tax,87,2017,3
Q3-2017,New Jersey,NJ,T15,T15 Public Utilities Sales Tax,99,2017,3
Q3-2017,New Jersey,NJ,T16,T16 Tobacco Products Sales Tax,177,2017,3
Q3-2017,New Jersey,NJ,T19,T19 Other Selective Sales and Gross Receipts Taxes,344,2017,3
Q3-2017,New Jersey,NJ,T20,T20 Alcoholic Beverages License,0,2017,3
Q3-2017,New Jersey,NJ,T21,T21 Amusements License,14,2017,3
Q3-2017,New Jersey,NJ,T22,T22 Corporations In General License,46,2017,3
Q3-2017,New Jersey,NJ,T23,T23 Hunting and Fishing License,3,2017,3
Q3-2017,New Jersey,NJ,T24,T24 Motor Vehicles License,158,2017,3
Q3-2017,New Jersey,NJ,T25,T25 Motor Vehicle Operators License,14,2017,3
Q3-2017,New Jersey,NJ,T27,T27 Public Utilities License,0,2017,3
Q3-2017,New Jersey,NJ,T28,"T28 Occupation and Business License, Not Elsewhere Classified",107,2017,3
Q3-2017,New Jersey,NJ,T29,T29 Other License Taxes,0,2017,3
Q3-2017,New Jersey,NJ,T40,T40 Individual Income Taxes,2431,2017,3
Q3-2017,New Jersey,NJ,T41,T41 Corporation Net Income Taxes,415,2017,3
Q3-2017,New Jersey,NJ,T50,T50 Death and Gift Taxes,167,2017,3
Q3-2017,New Jersey,NJ,T51,T51 Documentary and Stock Transfer Taxes,114,2017,3
Q3-2017,New Jersey,NJ,TOTAL,Total Taxes,5791,2017,3
Q4-2017,New Jersey,NJ,T01,T01 Property Taxes,5,2017,4
Q4-2017,New Jersey,NJ,T09,T09 General Sales and Gross Receipts Taxes,2388,2017,4
Q4-2017,New Jersey,NJ,T10,T10 Alcoholic Beverages Sales Tax,21,2017,4
Q4-2017,New Jersey,NJ,T11,T11 Amusements Sales Tax,47,2017,4
Q4-2017,New Jersey,NJ,T12,T12 Insurance Premiums Sales Tax,-5,2017,4
Q4-2017,New Jersey,NJ,T13,T13 Motor Fuels Sales Tax,125,2017,4
Q4-2017,New Jersey,NJ,T15,T15 Public Utilities Sales Tax,81,2017,4
Q4-2017,New Jersey,NJ,T16,T16 Tobacco Products Sales Tax,169,2017,4
Q4-2017,New Jersey,NJ,T19,T19 Other Selective Sales and Gross Receipts Taxes,416,2017,4
Q4-2017,New Jersey,NJ,T20,T20 Alcoholic Beverages License,0,2017,4
Q4-2017,New Jersey,NJ,T21,T21 Amusements License,12,2017,4
Q4-2017,New Jersey,NJ,T22,T22 Corporations In General License,55,2017,4
Q4-2017,New Jersey,NJ,T23,T23 Hunting and Fishing License,5,2017,4
Q4-2017,New Jersey,NJ,T24,T24 Motor Vehicles License,151,2017,4
Q4-2017,New Jersey,NJ,T25,T25 Motor Vehicle Operators License,13,2017,4
Q4-2017,New Jersey,NJ,T27,T27 Public Utilities License,0,2017,4
Q4-2017,New Jersey,NJ,T28,"T28 Occupation and Business License, Not Elsewhere Classified",107,2017,4
Q4-2017,New Jersey,NJ,T29,T29 Other License Taxes,0,2017,4
Q4-2017,New Jersey,NJ,T40,T40 Individual Income Taxes,3630,2017,4
Q4-2017,New Jersey,NJ,T41,T41 Corporation Net Income Taxes,491,2017,4
Q4-2017,New Jersey,NJ,T50,T50 Death and Gift Taxes,153,2017,4
Q4-2017,New Jersey,NJ,T51,T51 Documentary and Stock Transfer Taxes,157,2017,4
Q4-2017,New Jersey,NJ,TOTAL,Total Taxes,8019,2017,4
Q1-2010,Oklahoma,OK,T01,T01 Property Taxes,0,2010,1
Q1-2010,Oklahoma,OK,T09,T09 General Sales and Gross Receipts Taxes,477,2010,1
Q1-2010,Oklahoma,OK,T10,T10 Alcoholic Beverages Sales Tax,21,2010,1
Q1-2010,Oklahoma,OK,T11,T11 Amusements Sales Tax,3,2010,1
Q1-2010,Oklahoma,OK,T12,T12 Insurance Premiums Sales Tax,28,2010,1
Q1-2010,Oklahoma,OK,T13,T13 Motor Fuels Sales Tax,102,2010,1
Q1-2010,Oklahoma,OK,T14,T14 Pari-Mutuels Sales Tax,0,2010,1
Q1-2010,Oklahoma,OK,T15,T15 Public Utilities Sales Tax,8,2010,1
Q1-2010,Oklahoma,OK,T16,T16 Tobacco Products Sales Tax,62,2010,1
Q1-2010,Oklahoma,OK,T19,T19 Other Selective Sales and Gross Receipts Taxes,2,2010,1
Q1-2010,Oklahoma,OK,T20,T20 Alcoholic Beverages License,0,2010,1
Q1-2010,Oklahoma,OK,T21,T21 Amusements License,0,2010,1
Q1-2010,Oklahoma,OK,T22,T22 Corporations In General License,12,2010,1
Q1-2010,Oklahoma,OK,T23,T23 Hunting and Fishing License,3,2010,1
Q1-2010,Oklahoma,OK,T24,T24 Motor Vehicles License,139,2010,1
Q1-2010,Oklahoma,OK,T25,T25 Motor Vehicle Operators License,4,2010,1
Q1-2010,Oklahoma,OK,T27,T27 Public Utilities License,0,2010,1
Q1-2010,Oklahoma,OK,T28,"T28 Occupation and Business License, Not Elsewhere Classified",0,2010,1
Q1-2010,Oklahoma,OK,T29,T29 Other License Taxes,1,2010,1
Q1-2010,Oklahoma,OK,T40,T40 Individual Income Taxes,427,2010,1
Q1-2010,Oklahoma,OK,T41,T41 Corporation Net Income Taxes,37,2010,1
Q1-2010,Oklahoma,OK,T50,T50 Death and Gift Taxes,3,2010,1
Q1-2010,Oklahoma,OK,T51,T51 Documentary and Stock Transfer Taxes,2,2010,1
Q1-2010,Oklahoma,OK,T53,T53 Severance Taxes,221,2010,1
Q1-2010,Oklahoma,OK,T99,"T99 Taxes, Not Elsewhere Classified",35,2010,1
Q1-2010,Oklahoma,OK,TOTAL,Total Taxes,1588,2010,1
Q2-2010,Oklahoma,OK,T01,T01 Property Taxes,0,2010,2
Q2-2010,Oklahoma,OK,T09,T09 General Sales and Gross Receipts Taxes,522,2010,2
Q2-2010,Oklahoma,OK,T10,T10 Alcoholic Beverages Sales Tax,24,2010,2
Q2-2010,Oklahoma,OK,T11,T11 Amusements Sales Tax,3,2010,2
Q2-2010,Oklahoma,OK,T12,T12 Insurance Premiums Sales Tax,77,2010,2
Q2-2010,Oklahoma,OK,T13,T13 Motor Fuels Sales Tax,109,2010,2
Q2-2010,Oklahoma,OK,T14,T14 Pari-Mutuels Sales Tax,0,2010,2
Q2-2010,Oklahoma,OK,T15,T15 Public Utilities Sales Tax,8,2010,2
Q2-2010,Oklahoma,OK,T16,T16 Tobacco Products Sales Tax,70,2010,2
Q2-2010,Oklahoma,OK,T19,T19 Other Selective Sales and Gross Receipts Taxes,4,2010,2
Q2-2010,Oklahoma,OK,T20,T20 Alcoholic Beverages License,0,2010,2
Q2-2010,Oklahoma,OK,T21,T21 Amusements License,3,2010,2
Q2-2010,Oklahoma,OK,T22,T22 Corporations In General License,6,2010,2
Q2-2010,Oklahoma,OK,T23,T23 Hunting and Fishing License,6,2010,2
Q2-2010,Oklahoma,OK,T24,T24 Motor Vehicles License,149,2010,2
Q2-2010,Oklahoma,OK,T25,T25 Motor Vehicle Operators License,4,2010,2
Q2-2010,Oklahoma,OK,T27,T27 Public Utilities License,0,2010,2
Q2-2010,Oklahoma,OK,T28,"T28 Occupation and Business License, Not Elsewhere Classified",0,2010,2
Q2-2010,Oklahoma,OK,T29,T29 Other License Taxes,7,2010,2
Q2-2010,Oklahoma,OK,T40,T40 Individual Income Taxes,670,2010,2
Q2-2010,Oklahoma,OK,T41,T41 Corporation Net Income Taxes,85,2010,2
Q2-2010,Oklahoma,OK,T50,T50 Death and Gift Taxes,4,2010,2
Q2-2010,Oklahoma,OK,T51,T51 Documentary and Stock Transfer Taxes,3,2010,2
Q2-2010,Oklahoma,OK,T53,T53 Severance Taxes,204,2010,2
Q2-2010,Oklahoma,OK,T99,"T99 Taxes, Not Elsewhere Classified",24,2010,2
Q2-2010,Oklahoma,OK,TOTAL,Total Taxes,1980,2010,2
Q3-2010,Oklahoma,OK,T01,T01 Property Taxes,0,2010,3
Q3-2010,Oklahoma,OK,T09,T09 General Sales and Gross Receipts Taxes,540,2010,3
Q3-2010,Oklahoma,OK,T10,T10 Alcoholic Beverages Sales Tax,26,2010,3
Q3-2010,Oklahoma,OK,T11,T11 Amusements Sales Tax,4,2010,3
Q3-2010,Oklahoma,OK,T12,T12 Insurance Premiums Sales Tax,39,2010,3
Q3-2010,Oklahoma,OK,T13,T13 Motor Fuels Sales Tax,116,2010,3
Q3-2010,Oklahoma,OK,T14,T14 Pari-Mutuels Sales Tax,0,2010,3
Q3-2010,Oklahoma,OK,T15,T15 Public Utilities Sales Tax,9,2010,3
Q3-2010,Oklahoma,OK,T16,T16 Tobacco Products Sales Tax,71,2010,3
Q3-2010,Oklahoma,OK,T19,T19 Other Selective Sales and Gross Receipts Taxes,4,2010,3
Q3-2010,Oklahoma,OK,T20,T20 Alcoholic Beverages License,0,2010,3
Q3-2010,Oklahoma,OK,T21,T21 Amusements License,0,2010,3
Q3-2010,Oklahoma,OK,T22,T22 Corporations In General License,25,2010,3
Q3-2010,Oklahoma,OK,T23,T23 Hunting and Fishing License,3,2010,3
Q3-2010,Oklahoma,OK,T24,T24 Motor Vehicles License,160,2010,3
Q3-2010,Oklahoma,OK,T25,T25 Motor Vehicle Operators License,4,2010,3
Q3-2010,Oklahoma,OK,T27,T27 Public Utilities License,0,2010,3
Q3-2010,Oklahoma,OK,T28,"T28 Occupation and Business License, Not Elsewhere Classified",1,2010,3
Q3-2010,Oklahoma,OK,T29,T29 Other License Taxes,5,2010,3
Q3-2010,Oklahoma,OK,T40,T40 Individual Income Taxes,618,2010,3
Q3-2010,Oklahoma,OK,T41,T41 Corporation Net Income Taxes,65,2010,3
Q3-2010,Oklahoma,OK,T50,T50 Death and Gift Taxes,3,2010,3
Q3-2010,Oklahoma,OK,T51,T51 Documentary and Stock Transfer Taxes,3,2010,3
Q3-2010,Oklahoma,OK,T53,T53 Severance Taxes,192,2010,3
Q3-2010,Oklahoma,OK,T99,"T99 Taxes, Not Elsewhere Classified",11,2010,3
Q3-2010,Oklahoma,OK,TOTAL,Total Taxes,1900,2010,3
Q4-2010,Oklahoma,OK,T01,T01 Property Taxes,0,2010,4
Q4-2010,Oklahoma,OK,T09,T09 General Sales and Gross Receipts Taxes,546,2010,4
Q4-2010,Oklahoma,OK,T10,T10 Alcoholic Beverages Sales Tax,25,2010,4
Q4-2010,Oklahoma,OK,T11,T11 Amusements Sales Tax,6,2010,4
Q4-2010,Oklahoma,OK,T12,T12 Insurance Premiums Sales Tax,36,2010,4
Q4-2010,Oklahoma,OK,T13,T13 Motor Fuels Sales Tax,110,2010,4
Q4-2010,Oklahoma,OK,T14,T14 Pari-Mutuels Sales Tax,0,2010,4
Q4-2010,Oklahoma,OK,T15,T15 Public Utilities Sales Tax,8,2010,4
Q4-2010,Oklahoma,OK,T16,T16 Tobacco Products Sales Tax,69,2010,4
Q4-2010,Oklahoma,OK,T19,T19 Other Selective Sales and Gross Receipts Taxes,4,2010,4
Q4-2010,Oklahoma,OK,T20,T20 Alcoholic Beverages License,0,2010,4
Q4-2010,Oklahoma,OK,T21,T21 Amusements License,0,2010,4
Q4-2010,Oklahoma,OK,T22,T22 Corporations In General License,2,2010,4
Q4-2010,Oklahoma,OK,T23,T23 Hunting and Fishing License,7,2010,4
Q4-2010,Oklahoma,OK,T24,T24 Motor Vehicles License,134,2010,4
Q4-2010,Oklahoma,OK,T25,T25 Motor Vehicle Operators License,4,2010,4
Q4-2010,Oklahoma,OK,T27,T27 Public Utilities License,0,2010,4
Q4-2010,Oklahoma,OK,T28,"T28 Occupation and Business License, Not Elsewhere Classified",0,2010,4
Q4-2010,Oklahoma,OK,T29,T29 Other License Taxes,1,2010,4
Q4-2010,Oklahoma,OK,T40,T40 Individual Income Taxes,609,2010,4
Q4-2010,Oklahoma,OK,T41,T41 Corporation Net Income Taxes,49,2010,4
Q4-2010,Oklahoma,OK,T50,T50 Death and Gift Taxes,1,2010,4
Q4-2010,Oklahoma,OK,T51,T51 Documentary and Stock Transfer Taxes,3,2010,4
Q4-2010,Oklahoma,OK,T53,T53 Severance Taxes,184,2010,4
Q4-2010,Oklahoma,OK,T99,"T99 Taxes, Not Elsewhere Classified",10,2010,4
Q4-2010,Oklahoma,OK,TOTAL,Total Taxes,1807,2010,4
Q1-2011,Oklahoma,OK,T09,T09 General Sales and Gross Receipts Taxes,530,2011,1
Q1-2011,Oklahoma,OK,T10,T10 Alcoholic Beverages Sales Tax,22,2011,1
Q1-2011,Oklahoma,OK,T11,T11 Amusements Sales Tax,4,2011,1
Q1-2011,Oklahoma,OK,T12,T12 Insurance Premiums Sales Tax,40,2011,1
Q1-2011,Oklahoma,OK,T13,T13 Motor Fuels Sales Tax,102,2011,1
Q1-2011,Oklahoma,OK,T14,T14 Pari-Mutuels Sales Tax,0,2011,1
Q1-2011,Oklahoma,OK,T15,T15 Public Utilities Sales Tax,9,2011,1
Q1-2011,Oklahoma,OK,T16,T16 Tobacco Products Sales Tax,64,2011,1
Q1-2011,Oklahoma,OK,T19,T19 Other Selective Sales and Gross Receipts Taxes,2,2011,1
Q1-2011,Oklahoma,OK,T20,T20 Alcoholic Beverages License,0,2011,1
Q1-2011,Oklahoma,OK,T21,T21 Amusements License,0,2011,1
Q1-2011,Oklahoma,OK,T22,T22 Corporations In General License,2,2011,1
Q1-2011,Oklahoma,OK,T23,T23 Hunting and Fishing License,4,2011,1
Q1-2011,Oklahoma,OK,T24,T24 Motor Vehicles License,155,2011,1
Q1-2011,Oklahoma,OK,T25,T25 Motor Vehicle Operators License,4,2011,1
Q1-2011,Oklahoma,OK,T27,T27 Public Utilities License,0,2011,1
Q1-2011,Oklahoma,OK,T28,"T28 Occupation and Business License, Not Elsewhere Classified",0,2011,1
Q1-2011,Oklahoma,OK,T29,T29 Other License Taxes,1,2011,1
Q1-2011,Oklahoma,OK,T40,T40 Individual Income Taxes,448,2011,1
Q1-2011,Oklahoma,OK,T41,T41 Corporation Net Income Taxes,108,2011,1
Q1-2011,Oklahoma,OK,T50,T50 Death and Gift Taxes,1,2011,1
Q1-2011,Oklahoma,OK,T51,T51 Documentary and Stock Transfer Taxes,2,2011,1
Q1-2011,Oklahoma,OK,T53,T53 Severance Taxes,223,2011,1
Q1-2011,Oklahoma,OK,T99,"T99 Taxes, Not Elsewhere Classified",33,2011,1
Q1-2011,Oklahoma,OK,TOTAL,Total Taxes,1756,2011,1
Q2-2011,Oklahoma,OK,T09,T09 General Sales and Gross Receipts Taxes,576,2011,2
Q2-2011,Oklahoma,OK,T10,T10 Alcoholic Beverages Sales Tax,27,2011,2
Q2-2011,Oklahoma,OK,T11,T11 Amusements Sales Tax,3,2011,2
Q2-2011,Oklahoma,OK,T12,T12 Insurance Premiums Sales Tax,85,2011,2
Q2-2011,Oklahoma,OK,T13,T13 Motor Fuels Sales Tax,112,2011,2
Q2-2011,Oklahoma,OK,T14,T14 Pari-Mutuels Sales Tax,0,2011,2
Q2-2011,Oklahoma,OK,T15,T15 Public Utilities Sales Tax,8,2011,2
Q2-2011,Oklahoma,OK,T16,T16 Tobacco Products Sales Tax,75,2011,2
Q2-2011,Oklahoma,OK,T19,T19 Other Selective Sales and Gross Receipts Taxes,3,2011,2
Q2-2011,Oklahoma,OK,T20,T20 Alcoholic Beverages License,0,2011,2
Q2-2011,Oklahoma,OK,T21,T21 Amusements License,3,2011,2
Q2-2011,Oklahoma,OK,T22,T22 Corporations In General License,10,2011,2
Q2-2011,Oklahoma,OK,T23,T23 Hunting and Fishing License,5,2011,2
Q2-2011,Oklahoma,OK,T24,T24 Motor Vehicles License,165,2011,2
Q2-2011,Oklahoma,OK,T25,T25 Motor Vehicle Operators License,4,2011,2
Q2-2011,Oklahoma,OK,T27,T27 Public Utilities License,0,2011,2
Q2-2011,Oklahoma,OK,T28,"T28 Occupation and Business License, Not Elsewhere Classified",0,2011,2
Q2-2011,Oklahoma,OK,T29,T29 Other License Taxes,9,2011,2
Q2-2011,Oklahoma,OK,T40,T40 Individual Income Taxes,802,2011,2
Q2-2011,Oklahoma,OK,T41,T41 Corporation Net Income Taxes,134,2011,2
Q2-2011,Oklahoma,OK,T50,T50 Death and Gift Taxes,1,2011,2
Q2-2011,Oklahoma,OK,T51,T51 Documentary and Stock Transfer Taxes,3,2011,2
Q2-2011,Oklahoma,OK,T53,T53 Severance Taxes,230,2011,2
Q2-2011,Oklahoma,OK,T99,"T99 Taxes, Not Elsewhere Classified",24,2011,2
Q2-2011,Oklahoma,OK,TOTAL,Total Taxes,2280,2011,2
Q3-2011,Oklahoma,OK,T09,T09 General Sales and Gross Receipts Taxes,585,2011,3
Q3-2011,Oklahoma,OK,T10,T10 Alcoholic Beverages Sales Tax,25,2011,3
Q3-2011,Oklahoma,OK,T11,T11 Amusements Sales Tax,5,2011,3
Q3-2011,Oklahoma,OK,T12,T12 Insurance Premiums Sales Tax,47,2011,3
Q3-2011,Oklahoma,OK,T13,T13 Motor Fuels Sales Tax,114,2011,3
Q3-2011,Oklahoma,OK,T14,T14 Pari-Mutuels Sales Tax,0,2011,3
Q3-2011,Oklahoma,OK,T15,T15 Public Utilities Sales Tax,11,2011,3
Q3-2011,Oklahoma,OK,T16,T16 Tobacco Products Sales Tax,76,2011,3
Q3-2011,Oklahoma,OK,T19,T19 Other Selective Sales and Gross Receipts Taxes,42,2011,3
Q3-2011,Oklahoma,OK,T20,T20 Alcoholic Beverages License,0,2011,3
Q3-2011,Oklahoma,OK,T21,T21 Amusements License,3,2011,3
Q3-2011,Oklahoma,OK,T22,T22 Corporations In General License,33,2011,3
Q3-2011,Oklahoma,OK,T23,T23 Hunting and Fishing License,5,2011,3
Q3-2011,Oklahoma,OK,T24,T24 Motor Vehicles License,164,2011,3
Q3-2011,Oklahoma,OK,T25,T25 Motor Vehicle Operators License,4,2011,3
Q3-2011,Oklahoma,OK,T27,T27 Public Utilities License,0,2011,3
Q3-2011,Oklahoma,OK,T28,"T28 Occupation and Business License, Not Elsewhere Classified",0,2011,3
Q3-2011,Oklahoma,OK,T29,T29 Other License Taxes,10,2011,3
Q3-2011,Oklahoma,OK,T40,T40 Individual Income Taxes,684,2011,3
Q3-2011,Oklahoma,OK,T41,T41 Corporation Net Income Taxes,69,2011,3
Q3-2011,Oklahoma,OK,T50,T50 Death and Gift Taxes,-4,2011,3
Q3-2011,Oklahoma,OK,T51,T51 Documentary and Stock Transfer Taxes,3,2011,3
Q3-2011,Oklahoma,OK,T53,T53 Severance Taxes,283,2011,3
Q3-2011,Oklahoma,OK,T99,"T99 Taxes, Not Elsewhere Classified",0,2011,3
Q3-2011,Oklahoma,OK,TOTAL,Total Taxes,2160,2011,3
Q4-2011,Oklahoma,OK,T09,T09 General Sales and Gross Receipts Taxes,592,2011,4
Q4-2011,Oklahoma,OK,T10,T10 Alcoholic Beverages Sales Tax,26,2011,4
Q4-2011,Oklahoma,OK,T11,T11 Amusements Sales Tax,6,2011,4
Q4-2011,Oklahoma,OK,T12,T12 Insurance Premiums Sales Tax,47,2011,4
Q4-2011,Oklahoma,OK,T13,T13 Motor Fuels Sales Tax,108,2011,4
Q4-2011,Oklahoma,OK,T14,T14 Pari-Mutuels Sales Tax,0,2011,4
Q4-2011,Oklahoma,OK,T15,T15 Public Utilities Sales Tax,9,2011,4
Q4-2011,Oklahoma,OK,T16,T16 Tobacco Products Sales Tax,71,2011,4
Q4-2011,Oklahoma,OK,T19,T19 Other Selective Sales and Gross Receipts Taxes,42,2011,4
Q4-2011,Oklahoma,OK,T20,T20 Alcoholic Beverages License,0,2011,4
Q4-2011,Oklahoma,OK,T21,T21 Amusements License,0,2011,4
Q4-2011,Oklahoma,OK,T22,T22 Corporations In General License,2,2011,4
Q4-2011,Oklahoma,OK,T23,T23 Hunting and Fishing License,7,2011,4
Q4-2011,Oklahoma,OK,T24,T24 Motor Vehicles License,155,2011,4
Q4-2011,Oklahoma,OK,T25,T25 Motor Vehicle Operators License,3,2011,4
Q4-2011,Oklahoma,OK,T27,T27 Public Utilities License,0,2011,4
Q4-2011,Oklahoma,OK,T28,"T28 Occupation and Business License, Not Elsewhere Classified",0,2011,4
Q4-2011,Oklahoma,OK,T29,T29 Other License Taxes,1,2011,4
Q4-2011,Oklahoma,OK,T40,T40 Individual Income Taxes,702,2011,4
Q4-2011,Oklahoma,OK,T41,T41 Corporation Net Income Taxes,87,2011,4
Q4-2011,Oklahoma,OK,T50,T50 Death and Gift Taxes,0,2011,4
Q4-2011,Oklahoma,OK,T51,T51 Documentary and Stock Transfer Taxes,3,2011,4
Q4-2011,Oklahoma,OK,T53,T53 Severance Taxes,206,2011,4
Q4-2011,Oklahoma,OK,T99,"T99 Taxes, Not Elsewhere Classified",0,2011,4
Q4-2011,Oklahoma,OK,TOTAL,Total Taxes,2069,2011,4
Q1-2012,Oklahoma,OK,T09,T09 General Sales and Gross Receipts Taxes,608,2012,1
Q1-2012,Oklahoma,OK,T10,T10 Alcoholic Beverages Sales Tax,25,2012,1
Q1-2012,Oklahoma,OK,T11,T11 Amusements Sales Tax,4,2012,1
Q1-2012,Oklahoma,OK,T12,T12 Insurance Premiums Sales Tax,46,2012,1
Q1-2012,Oklahoma,OK,T13,T13 Motor Fuels Sales Tax,107,2012,1
Q1-2012,Oklahoma,OK,T14,T14 Pari-Mutuels Sales Tax,0,2012,1
Q1-2012,Oklahoma,OK,T15,T15 Public Utilities Sales Tax,10,2012,1
Q1-2012,Oklahoma,OK,T16,T16 Tobacco Products Sales Tax,71,2012,1
Q1-2012,Oklahoma,OK,T19,T19 Other Selective Sales and Gross Receipts Taxes,42,2012,1
Q1-2012,Oklahoma,OK,T20,T20 Alcoholic Beverages License,0,2012,1
Q1-2012,Oklahoma,OK,T21,T21 Amusements License,0,2012,1
Q1-2012,Oklahoma,OK,T22,T22 Corporations In General License,4,2012,1
Q1-2012,Oklahoma,OK,T23,T23 Hunting and Fishing License,3,2012,1
